id,categories,street,locality,postal_code,lat,lng,rent_gross,rooms,living_space,floor,dist_transit_m,dist_grocery_m,dist_gym_m,dist_hsg_m,homegate_url,dist_center_m,predicted_rent,valuation_gap,valuation_label,walk_hsg_min,walk_transit_min,walk_grocery_min,walk_gym_min,walk_center_min,Unnamed: 25,image_url
4003128784,"APARTMENT,FLAT",Tüfiweg 1,St. Gallen,9011,47.430921942308,9.398561611546,1580.0,3.5,83.0,0.0,106.0,231.0,289.0,2531.0,https://www.homegate.ch/rent/4003128784,2551.0,1621.0,,,31.6,1.3,2.9,3.6,31.9,,
4003128155,"APARTMENT,FLAT",Rorschacher Strasse 150,St. Gallen,9000,47.428071942311,9.396891611548,1690.0,3.0,72.0,1.0,262.0,504.0,477.0,2421.0,https://www.homegate.ch/rent/4003128155,2208.0,1366.0,,,30.3,3.3,6.3,6.0,27.6,,
4003127936,"APARTMENT,FLAT",Grossfeldstrasse 25,St. Gallen,9015,47.413471942319,9.331661611604,1690.0,4.0,96.0,1.0,456.0,466.0,925.0,5340.0,https://www.homegate.ch/rent/4003127936,5030.0,1981.0,,,66.8,5.7,5.8,11.6,62.9,,
4003127754,"APARTMENT,FLAT",Davidstrasse 40,St. Gallen,9000,47.423071942308,9.374991611562,1750.0,2.0,53.0,3.0,220.0,199.0,297.0,1353.0,https://www.homegate.ch/rent/4003127754,233.0,1405.0,,,16.9,2.8,2.5,3.7,2.9,,
4003127346,"APARTMENT,FLAT",Riethüslistrasse 55,St. Gallen,9016,47.446621942298,9.408081611539,1390.0,3.0,68.0,1.0,325.0,1056.0,2746.0,4220.0,https://www.homegate.ch/rent/4003127346,4886.0,1419.0,,,52.8,4.1,13.2,34.3,61.1,,
4003126981,"APARTMENT,FLAT",Notkerstrasse 18,St. Gallen,9000,47.426671942307,9.375531611561,2750.0,4.5,131.0,3.0,95.0,378.0,157.0,799.0,https://www.homegate.ch/rent/4003126981,568.0,2825.0,,,10.0,1.2,4.7,2.0,7.1,,
4003126698,"APARTMENT,FLAT",Rietlistrasse 18,St. Gallen,9016,47.445121942299,9.408581611539,1390.0,3.0,67.0,0.0,138.0,916.0,2570.0,4143.0,https://www.homegate.ch/rent/4003126698,4750.0,1424.0,,,51.8,1.7,11.4,32.1,59.4,,
4003126290,"APARTMENT,FLAT",Schertlinstrasse 15,St. Gallen,9016,47.4437719423,9.408231611539,1380.0,3.0,70.0,0.0,76.0,914.0,2373.0,4009.0,https://www.homegate.ch/rent/4003126290,4575.0,1392.0,,,50.1,1.0,11.4,29.7,57.2,,
4003126168,"APARTMENT,FLAT",Teufener Strasse 75,St. Gallen,9000,47.415671942317,9.36279161158,2580.0,4.5,126.0,2.0,152.0,904.0,546.0,2794.0,https://www.homegate.ch/rent/4003126168,1917.0,2394.0,,,34.9,1.9,11.3,6.8,24.0,,
4003125984,"APARTMENT,FLAT",Schertlinstrasse 15,St. Gallen,9016,47.4437719423,9.408231611539,1540.0,3.5,80.0,1.0,76.0,914.0,2373.0,4009.0,https://www.homegate.ch/rent/4003125984,4575.0,1611.0,,,50.1,1.0,11.4,29.7,57.2,,
